"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"05/23/2016","AQS","340010006","1","0.053","ppm","49","Brigantine","17","100.0000","44201","Ozone","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"05/24/2016","AQS","340010006","1","0.049","ppm","45","Brigantine","17","100.0000","44201","Ozone","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"05/25/2016","AQS","340010006","1","0.079","ppm","129","Brigantine","17","100.0000","44201","Ozone","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"05/26/2016","AQS","340010006","1","0.062","ppm","74","Brigantine","17","100.0000","44201","Ozone","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"05/27/2016","AQS","340010006","1","0.052","ppm","48","Brigantine","17","100.0000","44201","Ozone","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"05/28/2016","AQS","340010006","1","0.045","ppm","42","Brigantine","17","100.0000","44201","Ozone","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"05/29/2016","AQS","340010006","1","0.021","ppm","19","Brigantine","17","100.0000","44201","Ozone","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"05/30/2016","AQS","340010006","1","0.021","ppm","19","Brigantine","17","100.0000","44201","Ozone","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"06/02/2016","AQS","340010006","1","0.036","ppm","33","Brigantine","17","100.0000","44201","Ozone","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"06/03/2016","AQS","340010006","1","0.029","ppm","27","Brigantine","17","100.0000","44201","Ozone","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"06/04/2016","AQS","340010006","1","0.043","ppm","40","Brigantine","17","100.0000","44201","Ozone","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"06/05/2016","AQS","340010006","1","0.038","ppm","35","Brigantine","17","100.0000","44201","Ozone","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"06/06/2016","AQS","340010006","1","0.052","ppm","48","Brigantine","17","100.0000","44201","Ozone","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"06/07/2016","AQS","340010006","1","0.051","ppm","47","Brigantine","17","100.0000","44201","Ozone","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"06/08/2016","AQS","340010006","1","0.034","ppm","31","Brigantine","17","100.0000","44201","Ozone","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"06/09/2016","AQS","340010006","1","0.049","ppm","45","Brigantine","17","100.0000","44201","Ozone","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"06/10/2016","AQS","340010006","1","0.05","ppm","46","Brigantine","17","100.0000","44201","Ozone","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"06/11/2016","AQS","340010006","1","0.061","ppm","71","Brigantine","17","100.0000","44201","Ozone","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"06/12/2016","AQS","340010006","1","0.057","ppm","58","Brigantine","17","100.0000","44201","Ozone","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"06/13/2016","AQS","340010006","1","0.044","ppm","41","Brigantine","17","100.0000","44201","Ozone","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"06/14/2016","AQS","340010006","1","0.056","ppm","54","Brigantine","17","100.0000","44201","Ozone","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"06/15/2016","AQS","340010006","1","0.056","ppm","54","Brigantine","17","100.0000","44201","Ozone","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"06/16/2016","AQS","340010006","1","0.045","ppm","42","Brigantine","17","100.0000","44201","Ozone","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"06/17/2016","AQS","340010006","1","0.049","ppm","45","Brigantine","17","100.0000","44201","Ozone","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"06/18/2016","AQS","340010006","1","0.038","ppm","35","Brigantine","17","100.0000","44201","Ozone","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"06/19/2016","AQS","340010006","1","0.056","ppm","54","Brigantine","17","100.0000","44201","Ozone","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"06/20/2016","AQS","340010006","1","0.067","ppm","90","Brigantine","17","100.0000","44201","Ozone","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"06/21/2016","AQS","340010006","1","0.053","ppm","49","Brigantine","17","100.0000","44201","Ozone","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"06/22/2016","AQS","340010006","1","0.062","ppm","74","Brigantine","17","100.0000","44201","Ozone","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"06/23/2016","AQS","340010006","1","0.047","ppm","44","Brigantine","17","100.0000","44201","Ozone","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"06/24/2016","AQS","340010006","1","0.051","ppm","47","Brigantine","17","100.0000","44201","Ozone","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"06/25/2016","AQS","340010006","1","0.057","ppm","58","Brigantine","17","100.0000","44201","Ozone","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"06/26/2016","AQS","340010006","1","0.044","ppm","41","Brigantine","17","100.0000","44201","Ozone","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"06/27/2016","AQS","340010006","1","0.043","ppm","40","Brigantine","17","100.0000","44201","Ozone","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"06/28/2016","AQS","340010006","1","0.039","ppm","36","Brigantine","17","100.0000","44201","Ozone","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"06/29/2016","AQS","340010006","1","0.051","ppm","47","Brigantine","17","100.0000","44201","Ozone","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"06/30/2016","AQS","340010006","1","0.05","ppm","46","Brigantine","17","100.0000","44201","Ozone","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"07/01/2016","AQS","340010006","1","0.043","ppm","40","Brigantine","17","100.0000","44201","Ozone","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"07/02/2016","AQS","340010006","1","0.045","ppm","42","Brigantine","17","100.0000","44201","Ozone","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"07/03/2016","AQS","340010006","1","0.039","ppm","36","Brigantine","17","100.0000","44201","Ozone","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"07/04/2016","AQS","340010006","1","0.045","ppm","42","Brigantine","17","100.0000","44201","Ozone","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"07/05/2016","AQS","340010006","1","0.042","ppm","39","Brigantine","17","100.0000","44201","Ozone","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"07/06/2016","AQS","340010006","1","0.057","ppm","58","Brigantine","17","100.0000","44201","Ozone","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"07/07/2016","AQS","340010006","1","0.051","ppm","47","Brigantine","17","100.0000","44201","Ozone","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"07/08/2016","AQS","340010006","1","0.068","ppm","93","Brigantine","17","100.0000","44201","Ozone","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"07/09/2016","AQS","340010006","1","0.034","ppm","31","Brigantine","17","100.0000","44201","Ozone","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"07/10/2016","AQS","340010006","1","0.042","ppm","39","Brigantine","17","100.0000","44201","Ozone","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"07/11/2016","AQS","340010006","1","0.034","ppm","31","Brigantine","17","100.0000","44201","Ozone","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"07/12/2016","AQS","340010006","1","0.047","ppm","44","Brigantine","17","100.0000","44201","Ozone","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"07/13/2016","AQS","340010006","1","0.039","ppm","36","Brigantine","17","100.0000","44201","Ozone","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"07/14/2016","AQS","340010006","1","0.047","ppm","44","Brigantine","17","100.0000","44201","Ozone","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"07/15/2016","AQS","340010006","1","0.053","ppm","49","Brigantine","17","100.0000","44201","Ozone","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"07/16/2016","AQS","340010006","1","0.057","ppm","58","Brigantine","17","100.0000","44201","Ozone","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"07/17/2016","AQS","340010006","1","0.048","ppm","44","Brigantine","17","100.0000","44201","Ozone","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"07/18/2016","AQS","340010006","1","0.047","ppm","44","Brigantine","17","100.0000","44201","Ozone","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"07/19/2016","AQS","340010006","1","0.054","ppm","50","Brigantine","17","100.0000","44201","Ozone","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"07/20/2016","AQS","340010006","1","0.037","ppm","34","Brigantine","17","100.0000","44201","Ozone","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"07/21/2016","AQS","340010006","1","0.058","ppm","61","Brigantine","17","100.0000","44201","Ozone","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"07/22/2016","AQS","340010006","1","0.052","ppm","48","Brigantine","17","100.0000","44201","Ozone","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"07/23/2016","AQS","340010006","1","0.06","ppm","67","Brigantine","17","100.0000","44201","Ozone","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"07/24/2016","AQS","340010006","1","0.048","ppm","44","Brigantine","17","100.0000","44201","Ozone","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"07/25/2016","AQS","340010006","1","0.053","ppm","49","Brigantine","17","100.0000","44201","Ozone","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"07/26/2016","AQS","340010006","1","0.056","ppm","54","Brigantine","17","100.0000","44201","Ozone","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"07/27/2016","AQS","340010006","1","0.05","ppm","46","Brigantine","17","100.0000","44201","Ozone","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"07/28/2016","AQS","340010006","1","0.061","ppm","71","Brigantine","17","100.0000","44201","Ozone","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"07/29/2016","AQS","340010006","1","0.062","ppm","74","Brigantine","17","100.0000","44201","Ozone","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"07/30/2016","AQS","340010006","1","0.055","ppm","51","Brigantine","17","100.0000","44201","Ozone","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"07/31/2016","AQS","340010006","1","0.044","ppm","41","Brigantine","17","100.0000","44201","Ozone","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"08/01/2016","AQS","340010006","1","0.034","ppm","31","Brigantine","17","100.0000","44201","Ozone","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"08/02/2016","AQS","340010006","1","0.024","ppm","22","Brigantine","17","100.0000","44201","Ozone","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"08/03/2016","AQS","340010006","1","0.025","ppm","23","Brigantine","17","100.0000","44201","Ozone","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"08/04/2016","AQS","340010006","1","0.025","ppm","23","Brigantine","17","100.0000","44201","Ozone","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"08/05/2016","AQS","340010006","1","0.028","ppm","26","Brigantine","17","100.0000","44201","Ozone","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"08/06/2016","AQS","340010006","1","0.043","ppm","40","Brigantine","17","100.0000","44201","Ozone","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"08/07/2016","AQS","340010006","1","0.039","ppm","36","Brigantine","17","100.0000","44201","Ozone","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"08/08/2016","AQS","340010006","1","0.035","ppm","32","Brigantine","17","100.0000","44201","Ozone","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"08/09/2016","AQS","340010006","1","0.044","ppm","41","Brigantine","17","100.0000","44201","Ozone","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"08/10/2016","AQS","340010006","1","0.027","ppm","25","Brigantine","17","100.0000","44201","Ozone","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"08/11/2016","AQS","340010006","1","0.029","ppm","27","Brigantine","17","100.0000","44201","Ozone","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"08/12/2016","AQS","340010006","1","0.033","ppm","31","Brigantine","17","100.0000","44201","Ozone","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"08/13/2016","AQS","340010006","1","0.038","ppm","35","Brigantine","17","100.0000","44201","Ozone","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"08/14/2016","AQS","340010006","1","0.041","ppm","38","Brigantine","17","100.0000","44201","Ozone","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"08/15/2016","AQS","340010006","1","0.056","ppm","54","Brigantine","17","100.0000","44201","Ozone","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"08/16/2016","AQS","340010006","1","0.038","ppm","35","Brigantine","17","100.0000","44201","Ozone","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"08/17/2016","AQS","340010006","1","0.044","ppm","41","Brigantine","17","100.0000","44201","Ozone","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
"08/18/2016","AQS","340010006","1","0.056","ppm","54","Brigantine","17","100.0000","44201","Ozone","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.464872","-74.448736"
